store_id,product_id,date,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week
48,1127,19-08-2025,Grocery,799,No,0,14,285,Monday
27,1177,17-04-2025,Personal Care,922,Yes,15,44,175,Sunday
14,1135,04-10-2025,Personal Care,1289,Yes,20,36,86,Monday
24,1600,19-08-2025,Home,2032,Yes,15,30,34,Saturday
45,1204,17-01-2025,Home,1281,No,0,29,54,Friday
47,1115,03-07-2025,Home,1182,Yes,15,51,85,Saturday
18,1511,03-06-2025,Personal Care,103,Yes,5,8,417,Friday
48,1777,16-04-2025,Clothing,1618,No,0,32,301,Monday
28,1273,15-09-2025,Grocery,1404,Yes,15,38,141,Saturday
34,1771,04-01-2025,Personal Care,2235,No,0,29,185,Wednesday
25,1480,12-03-2025,Clothing,204,No,0,13,324,Thursday
24,1755,05-02-2025,Clothing,1495,Yes,20,24,74,Monday
37,1752,29-09-2025,Clothing,2561,No,0,19,103,Monday
45,1743,21-10-2025,Electronics,2731,No,0,46,304,Saturday
18,1315,10-05-2025,Electronics,1990,No,0,26,455,Monday
36,1291,16-09-2025,Home,600,Yes,0,18,90,Monday
22,1787,17-09-2025,Personal Care,1084,No,0,44,325,Saturday
11,1533,06-08-2025,Grocery,1285,Yes,10,21,416,Saturday
31,1872,19-04-2025,Clothing,2502,No,0,26,165,Monday
37,1705,30-09-2025,Clothing,1817,No,0,8,242,Friday
17,1780,09-02-2025,Clothing,2045,No,0,28,28,Wednesday
21,1875,19-05-2025,Personal Care,1545,Yes,30,30,216,Monday
31,1943,29-09-2025,Grocery,1244,No,0,24,390,Monday
42,1795,03-07-2025,Personal Care,1006,Yes,5,22,372,Tuesday
42,1224,06-02-2025,Clothing,2131,Yes,10,27,289,Friday
31,1621,26-09-2025,Home,2302,Yes,20,23,135,Sunday
40,1796,05-11-2025,Home,453,No,0,38,352,Friday
47,1185,02-12-2025,Grocery,2172,Yes,10,2,30,Thursday
37,1214,30-11-2025,Home,1366,Yes,0,24,226,Sunday
35,1497,07-01-2025,Home,172,Yes,5,36,432,Sunday
17,1202,29-11-2025,Grocery,92,Yes,30,45,69,Monday
25,1876,21-06-2025,Home,589,Yes,30,28,145,Saturday
24,1324,02-09-2025,Electronics,674,No,0,27,278,Sunday
8,1350,12-10-2025,Personal Care,1880,Yes,15,18,339,Monday
21,1678,26-03-2025,Home,2474,Yes,10,25,88,Sunday
10,1136,05-11-2025,Home,2127,No,0,17,256,Tuesday
42,1529,08-08-2025,Clothing,2416,No,0,24,303,Friday
39,1219,29-07-2025,Grocery,1785,No,0,7,156,Monday
29,1097,17-12-2025,Grocery,1787,No,0,12,48,Saturday
23,1766,09-01-2025,Electronics,1516,No,0,28,145,Tuesday
22,1843,21-09-2025,Clothing,2831,Yes,10,41,254,Sunday
47,1462,24-05-2025,Personal Care,1736,No,0,21,123,Thursday
42,1825,13-07-2025,Electronics,2107,No,0,29,232,Saturday
31,1417,23-01-2025,Electronics,2076,Yes,20,38,389,Saturday
45,1214,13-09-2025,Grocery,1808,No,0,47,376,Saturday
34,1419,27-10-2025,Electronics,1372,No,0,5,187,Monday
24,1588,23-12-2025,Personal Care,1940,Yes,30,26,26,Wednesday
50,1911,15-01-2025,Grocery,2399,No,0,31,383,Tuesday
10,1863,11-01-2025,Personal Care,2864,Yes,15,17,102,Tuesday
42,1565,20-12-2025,Home,1700,Yes,20,39,53,Monday
29,1849,27-05-2025,Home,1056,No,0,28,51,Monday
26,1813,17-06-2025,Clothing,821,Yes,5,20,206,Thursday
48,1773,01-07-2025,Personal Care,123,Yes,0,15,441,Thursday
32,1683,11-08-2025,Grocery,199,No,0,16,81,Wednesday
50,1830,21-05-2025,Grocery,244,No,0,6,397,Wednesday
48,1211,23-09-2025,Grocery,728,Yes,5,26,211,Friday
8,1961,09-12-2025,Electronics,924,Yes,10,36,377,Wednesday
41,1656,25-05-2025,Personal Care,1809,No,0,15,205,Tuesday
45,1940,29-02-2025,Home,2126,No,0,49,288,Saturday
34,1992,13-10-2025,Personal Care,2357,No,0,35,247,Sunday
49,1722,07-04-2025,Personal Care,2302,No,0,26,451,Sunday
6,1340,13-06-2025,Clothing,2249,No,0,10,474,Monday
18,1375,01-11-2025,Home,1397,No,0,29,64,Monday
24,1238,10-08-2025,Home,1421,Yes,5,41,87,Monday
12,1820,26-04-2025,Electronics,2637,No,0,8,193,Thursday
24,1574,09-02-2025,Home,2623,Yes,20,4,44,Friday
28,1531,15-07-2025,Electronics,130,Yes,0,18,95,Sunday
46,1218,10-05-2025,Personal Care,1607,No,0,28,86,Tuesday
9,1107,31-03-2025,Clothing,946,Yes,0,14,54,Monday
17,1490,06-02-2025,Electronics,1263,Yes,5,29,455,Thursday
20,1522,20-11-2025,Clothing,789,Yes,30,45,268,Sunday
46,1635,22-07-2025,Personal Care,2106,No,0,27,466,Saturday
6,1446,03-10-2025,Grocery,2846,Yes,5,28,105,Tuesday
5,1846,16-05-2025,Personal Care,1326,Yes,5,28,159,Saturday
44,1492,25-09-2025,Electronics,1416,No,0,27,193,Friday
45,1796,31-08-2025,Electronics,880,No,0,20,105,Tuesday
38,1813,30-03-2025,Clothing,2882,No,0,30,498,Monday
39,1269,05-08-2025,Grocery,864,No,0,7,268,Friday
20,1758,29-11-2025,Clothing,1960,Yes,0,14,110,Monday
36,1619,18-10-2025,Electronics,2475,No,0,29,477,Wednesday
7,1379,05-02-2025,Home,678,No,0,16,163,Wednesday
41,1997,21-04-2025,Grocery,1724,Yes,0,11,197,Wednesday
13,1577,06-10-2025,Electronics,780,Yes,20,11,423,Friday
41,1797,12-01-2025,Grocery,486,Yes,0,42,470,Saturday
18,1694,12-04-2025,Grocery,311,No,0,21,445,Friday
14,1830,12-09-2025,Electronics,395,Yes,20,22,186,Wednesday
44,1526,29-06-2025,Grocery,237,No,0,20,43,Tuesday
36,1722,18-08-2025,Electronics,2345,Yes,15,23,494,Sunday
40,1759,24-03-2025,Clothing,1544,No,0,34,87,Friday
42,1956,18-05-2025,Home,2633,No,0,5,259,Friday
3,1314,03-04-2025,Personal Care,1930,Yes,30,19,224,Tuesday
27,1390,24-03-2025,Clothing,59,No,0,27,444,Tuesday
7,1445,29-03-2025,Grocery,2834,No,0,23,242,Saturday
43,1536,16-10-2025,Grocery,1979,Yes,20,13,465,Tuesday
5,1988,19-12-2025,Electronics,2909,Yes,20,36,158,Sunday
36,1704,23-12-2025,Electronics,2738,Yes,10,10,382,Tuesday
9,1114,11-07-2025,Home,1152,No,0,37,387,Monday
8,1277,15-04-2025,Grocery,1820,Yes,20,32,127,Sunday
33,1576,05-02-2025,Home,1448,Yes,15,10,147,Friday
20,1266,17-06-2025,Electronics,1359,Yes,10,35,395,Monday
29,1708,30-08-2025,Clothing,1279,No,0,25,102,Thursday
20,1538,18-05-2025,Clothing,1805,Yes,0,49,138,Sunday
2,1191,27-05-2025,Personal Care,361,Yes,0,15,350,Sunday
44,1184,19-07-2025,Clothing,1375,No,0,18,110,Tuesday
42,1680,09-01-2025,Grocery,1892,Yes,10,15,30,Thursday
39,1383,09-10-2025,Personal Care,2787,No,0,30,35,Sunday
50,1463,28-11-2025,Electronics,2858,Yes,20,29,380,Tuesday
46,1012,26-08-2025,Grocery,2691,Yes,5,39,386,Sunday
16,1214,10-01-2025,Electronics,312,Yes,20,37,189,Tuesday
18,1835,10-04-2025,Electronics,315,No,0,10,151,Wednesday
21,1044,13-06-2025,Electronics,721,Yes,15,8,33,Friday
33,1981,02-05-2025,Clothing,1954,No,0,6,58,Monday
33,1209,24-08-2025,Grocery,2779,Yes,10,15,464,Thursday
11,1503,22-11-2025,Home,2889,No,0,28,196,Saturday
13,1437,26-01-2025,Electronics,1166,No,0,16,395,Friday
18,1224,23-09-2025,Personal Care,2581,Yes,0,45,452,Sunday
39,1273,21-01-2025,Electronics,2708,No,0,19,479,Wednesday
12,1817,03-12-2025,Clothing,1534,No,0,29,228,Saturday
42,1460,18-07-2025,Personal Care,78,No,0,23,149,Friday
30,1805,29-04-2025,Grocery,1608,Yes,0,26,340,Tuesday
27,1101,02-04-2025,Electronics,135,Yes,10,39,464,Sunday
2,1875,05-01-2025,Personal Care,900,No,0,24,24,Sunday
9,1268,08-03-2025,Home,2508,No,0,15,270,Friday
31,1287,22-01-2025,Personal Care,1975,Yes,30,22,142,Friday
5,1757,15-02-2025,Home,1106,No,0,15,289,Monday
46,1013,18-07-2025,Clothing,633,No,0,32,78,Tuesday
22,1466,01-03-2025,Personal Care,227,No,0,36,167,Thursday
19,1178,20-05-2025,Home,2385,No,0,19,379,Sunday
9,1903,01-02-2025,Personal Care,862,No,0,36,478,Monday
13,1747,08-11-2025,Home,274,No,0,27,379,Friday
17,1820,05-06-2025,Home,2077,No,0,32,164,Thursday
9,1746,05-02-2025,Home,236,Yes,30,41,492,Friday
33,1917,06-06-2025,Personal Care,1050,No,0,5,87,Wednesday
31,1378,28-09-2025,Grocery,2160,Yes,15,15,55,Monday
8,1132,13-07-2025,Electronics,2534,No,0,37,173,Wednesday
45,1761,05-10-2025,Grocery,302,Yes,0,16,115,Wednesday
11,1551,07-08-2025,Electronics,1866,Yes,15,41,84,Sunday
21,1243,06-12-2025,Grocery,2887,No,0,35,61,Wednesday
31,1793,21-12-2025,Home,2774,No,0,28,363,Monday
13,1247,06-04-2025,Clothing,1452,Yes,20,12,494,Friday
20,1955,07-06-2025,Personal Care,940,No,0,27,293,Wednesday
49,1797,27-05-2025,Home,231,No,0,31,35,Wednesday
1,1514,20-11-2025,Personal Care,1294,Yes,15,17,48,Saturday
12,1422,20-09-2025,Clothing,377,Yes,30,15,469,Wednesday
10,1359,01-05-2025,Clothing,2498,Yes,20,42,249,Tuesday
42,1233,09-03-2025,Clothing,1295,No,0,22,318,Thursday
4,1925,17-02-2025,Electronics,2325,Yes,10,33,172,Tuesday
14,1493,18-01-2025,Personal Care,2309,Yes,5,21,21,Tuesday
48,1926,13-01-2025,Grocery,574,No,0,15,379,Monday
23,1831,17-06-2025,Grocery,1098,Yes,10,21,98,Monday
38,1555,09-02-2025,Home,2103,Yes,20,25,235,Saturday
18,1330,31-12-2025,Personal Care,1389,Yes,10,19,261,Thursday
50,1510,02-09-2025,Personal Care,2750,No,0,30,176,Wednesday
2,1488,23-04-2025,Electronics,253,Yes,30,12,219,Wednesday
25,1398,13-10-2025,Grocery,2707,No,0,38,188,Tuesday
25,1396,13-01-2025,Clothing,2790,No,0,18,308,Wednesday
27,1074,14-02-2025,Home,1791,No,0,32,177,Tuesday
38,1970,18-07-2025,Home,2183,No,0,7,305,Friday
48,1720,23-01-2025,Clothing,1914,Yes,15,18,374,Friday
22,1702,05-12-2025,Home,1211,Yes,0,41,363,Saturday
3,1481,16-12-2025,Clothing,2271,Yes,20,28,442,Sunday
47,1824,11-08-2025,Personal Care,331,No,0,10,307,Friday
39,1019,21-06-2025,Electronics,1424,No,0,14,390,Thursday
46,1679,09-01-2025,Personal Care,1925,Yes,15,30,179,Friday
6,1174,16-09-2025,Clothing,2954,Yes,30,13,20,Monday
29,1130,18-07-2025,Clothing,366,No,0,30,237,Sunday
34,1591,28-12-2025,Grocery,2035,No,0,13,155,Thursday
20,1222,08-05-2025,Electronics,655,No,0,22,168,Saturday
47,1171,02-01-2025,Grocery,2042,Yes,15,23,357,Wednesday
25,1308,04-12-2025,Home,2706,No,0,35,138,Monday
31,1178,25-02-2025,Electronics,1472,Yes,15,39,475,Saturday
10,1709,13-10-2025,Grocery,2710,No,0,32,47,Monday
12,1532,25-07-2025,Personal Care,1023,Yes,5,9,190,Wednesday
17,1287,23-09-2025,Grocery,1101,No,0,33,286,Tuesday
13,1649,27-09-2025,Electronics,557,Yes,10,9,455,Monday
18,1296,21-04-2025,Grocery,1625,Yes,20,13,362,Wednesday
17,1579,20-08-2025,Clothing,2899,Yes,5,8,295,Friday
18,1062,06-02-2025,Home,1049,Yes,5,10,373,Wednesday
11,1226,12-09-2025,Electronics,1209,No,0,14,348,Wednesday
43,1264,09-12-2025,Personal Care,170,Yes,0,29,166,Friday
14,1710,11-04-2025,Personal Care,1751,No,0,50,383,Saturday
33,1970,29-08-2025,Home,362,Yes,0,37,400,Monday
28,1140,22-08-2025,Electronics,2618,No,0,43,325,Sunday
14,1407,24-05-2025,Home,2926,Yes,20,16,426,Friday
14,1278,03-12-2025,Clothing,1095,Yes,30,30,33,Saturday
48,1690,24-11-2025,Personal Care,1313,No,0,49,74,Saturday
11,1716,15-07-2025,Personal Care,2330,Yes,10,29,427,Friday
13,1828,23-03-2025,Grocery,1497,Yes,5,9,158,Monday
5,1850,23-07-2025,Clothing,430,Yes,5,36,391,Wednesday
12,1243,09-11-2025,Electronics,1740,Yes,10,34,231,Tuesday
20,1421,01-08-2025,Grocery,2998,Yes,20,42,400,Friday
11,1278,14-11-2025,Home,2552,No,0,49,474,Sunday
33,1691,25-10-2025,Home,2583,Yes,0,3,46,Friday
7,1689,15-04-2025,Personal Care,2604,No,0,21,162,Friday
30,1902,31-12-2025,Electronics,987,Yes,15,37,352,Sunday
35,1752,16-01-2025,Grocery,82,No,0,13,99,Tuesday
45,1800,01-06-2025,Personal Care,1789,Yes,0,33,269,Tuesday
45,1387,25-02-2025,Grocery,2267,No,0,33,486,Friday
50,1809,12-03-2025,Electronics,860,Yes,0,36,473,Friday
25,1178,15-07-2025,Clothing,2038,Yes,5,23,258,Wednesday
37,1433,21-09-2025,Home,2883,No,0,33,342,Thursday
25,1509,18-11-2025,Clothing,498,No,0,17,34,Sunday
12,1552,27-08-2025,Home,372,No,0,37,316,Saturday
35,1994,22-11-2025,Personal Care,1634,Yes,10,47,327,Saturday
40,1381,10-12-2025,Home,1691,No,0,10,142,Monday
41,1473,02-09-2025,Personal Care,1320,Yes,10,10,96,Thursday
30,1881,27-06-2025,Personal Care,809,No,0,17,310,Monday
23,1317,17-01-2025,Home,147,Yes,5,35,308,Friday
14,1253,29-06-2025,Home,2518,Yes,5,15,196,Wednesday
8,1274,19-02-2025,Home,73,No,0,34,426,Wednesday
47,1065,24-07-2025,Electronics,1128,Yes,5,29,152,Tuesday
30,1786,24-10-2025,Home,538,Yes,10,14,487,Wednesday
35,1860,05-02-2025,Electronics,349,No,0,20,406,Monday
9,1556,21-11-2025,Clothing,2027,No,0,21,445,Friday
29,1101,19-09-2025,Electronics,2008,Yes,5,32,78,Monday
27,1339,09-11-2025,Clothing,2752,No,0,19,271,Tuesday
4,1378,06-10-2025,Personal Care,1933,Yes,20,21,150,Wednesday
49,1527,30-03-2025,Electronics,2959,No,0,25,159,Friday
4,1192,04-10-2025,Home,1799,No,0,6,437,Tuesday
10,1628,05-10-2025,Grocery,2744,No,0,49,371,Saturday
15,1778,28-01-2025,Personal Care,1199,Yes,30,40,279,Tuesday
44,1926,28-05-2025,Electronics,2478,Yes,5,25,301,Friday
16,1130,27-12-2025,Clothing,1124,No,0,35,291,Sunday
20,1608,07-11-2025,Electronics,1806,No,0,26,371,Friday
46,1805,14-11-2025,Electronics,274,Yes,10,34,73,Sunday
14,1587,14-08-2025,Home,110,Yes,30,22,449,Sunday
2,1228,12-02-2025,Home,421,Yes,20,26,459,Tuesday
6,1553,06-10-2025,Clothing,144,Yes,30,38,460,Thursday
46,1472,10-09-2025,Personal Care,2848,Yes,20,21,21,Wednesday
28,1479,04-12-2025,Personal Care,2643,Yes,30,14,21,Monday
10,1525,16-02-2025,Home,2259,No,0,18,133,Friday
25,1392,25-08-2025,Grocery,998,No,0,23,168,Wednesday
16,1076,30-04-2025,Grocery,2510,No,0,35,63,Monday
48,1761,27-04-2025,Grocery,1498,No,0,26,151,Wednesday
38,1763,24-02-2025,Clothing,2261,No,0,26,40,Thursday
12,1196,11-07-2025,Electronics,2428,No,0,37,261,Sunday
34,1291,23-08-2025,Grocery,515,Yes,10,33,143,Thursday
31,1900,17-03-2025,Home,2091,No,0,29,104,Tuesday
18,1371,20-06-2025,Electronics,2156,Yes,0,24,24,Sunday
36,1165,16-08-2025,Grocery,2357,Yes,20,17,395,Friday
1,1091,10-01-2025,Personal Care,1424,No,0,36,350,Thursday
26,1802,23-04-2025,Electronics,230,No,0,18,147,Tuesday
17,1739,19-05-2025,Grocery,2271,No,0,23,295,Monday
50,1770,11-07-2025,Clothing,1508,No,0,28,338,Tuesday
32,1139,10-08-2025,Grocery,2617,Yes,10,42,111,Sunday
46,1882,14-11-2025,Personal Care,2465,No,0,14,65,Monday
3,1872,29-10-2025,Clothing,1356,No,0,16,240,Thursday
36,1079,03-10-2025,Home,910,No,0,10,123,Friday
44,1839,07-03-2025,Clothing,1964,No,0,22,101,Thursday
33,1871,29-04-2025,Clothing,1504,No,0,22,260,Tuesday
27,1562,29-05-2025,Grocery,2007,No,0,12,189,Wednesday
11,1367,15-10-2025,Clothing,1613,No,0,21,21,Sunday
22,1880,08-12-2025,Personal Care,2139,No,0,6,479,Friday
8,1684,21-11-2025,Electronics,1712,Yes,10,24,83,Monday
43,1551,09-10-2025,Clothing,1853,Yes,20,12,57,Tuesday
41,1356,22-03-2025,Electronics,1442,Yes,15,12,485,Monday
16,1662,26-03-2025,Grocery,945,No,0,32,352,Thursday
16,1141,11-05-2025,Personal Care,1310,No,0,21,327,Thursday
12,1642,14-04-2025,Home,1357,Yes,5,11,199,Thursday
24,1220,09-04-2025,Clothing,2113,No,0,41,416,Sunday
45,1923,17-03-2025,Clothing,1992,No,0,7,168,Friday
5,1258,21-03-2025,Personal Care,2709,No,0,22,230,Thursday
48,1374,05-10-2025,Electronics,543,Yes,30,30,174,Wednesday
16,1858,21-10-2025,Electronics,1498,Yes,0,44,276,Sunday
44,1016,09-10-2025,Home,62,No,0,29,50,Tuesday
50,1553,12-04-2025,Electronics,1373,Yes,10,28,159,Sunday
33,1159,30-07-2025,Personal Care,61,Yes,0,20,407,Saturday
19,1868,26-10-2025,Electronics,121,Yes,10,9,450,Tuesday
13,1135,08-03-2025,Grocery,1445,Yes,0,18,431,Tuesday
12,1893,22-07-2025,Electronics,534,No,0,34,277,Saturday
20,1135,20-01-2025,Clothing,2297,Yes,0,22,99,Tuesday
36,1846,07-08-2025,Home,2664,No,0,42,261,Sunday
33,1770,09-12-2025,Home,405,No,0,24,339,Friday
13,1993,22-07-2025,Personal Care,441,No,0,28,148,Saturday
50,1163,11-06-2025,Electronics,2373,Yes,10,37,154,Saturday
49,1355,14-03-2025,Home,1439,Yes,15,31,261,Friday
16,1952,15-04-2025,Home,919,Yes,5,19,285,Wednesday
46,1047,27-06-2025,Clothing,835,No,0,19,316,Monday
22,1460,31-05-2025,Electronics,686,No,0,36,175,Tuesday
24,1568,05-01-2025,Personal Care,473,No,0,14,278,Wednesday
24,1097,29-08-2025,Home,647,No,0,22,207,Friday
24,1700,04-12-2025,Personal Care,2238,No,0,24,60,Monday
8,1596,11-01-2025,Home,1198,Yes,10,17,277,Sunday
42,1325,15-03-2025,Clothing,1971,Yes,5,25,118,Thursday
2,1272,04-07-2025,Personal Care,359,No,0,9,69,Thursday
34,1153,30-08-2025,Electronics,2820,No,0,42,391,Saturday
50,1303,26-06-2025,Home,262,Yes,5,42,94,Sunday
26,1721,27-11-2025,Home,617,No,0,25,96,Friday
8,1668,08-03-2025,Electronics,2039,Yes,30,34,191,Saturday
16,1572,04-11-2025,Clothing,779,Yes,0,34,217,Saturday
25,1528,18-03-2025,Clothing,2370,Yes,5,40,357,Thursday
50,1330,11-11-2025,Personal Care,187,No,0,27,116,Saturday
10,1862,28-06-2025,Clothing,163,Yes,30,40,248,Saturday
12,1160,15-04-2025,Electronics,884,Yes,15,24,460,Tuesday
9,1505,01-04-2025,Grocery,467,No,0,27,108,Wednesday
28,1756,03-03-2025,Home,1702,Yes,0,7,404,Wednesday
34,1721,22-08-2025,Grocery,1971,Yes,5,43,436,Saturday
35,1781,14-12-2025,Electronics,849,Yes,0,20,473,Saturday
48,1722,12-08-2025,Personal Care,1793,No,0,35,372,Wednesday
28,1048,24-06-2025,Home,1157,No,0,37,448,Tuesday
44,1284,10-12-2025,Clothing,1808,Yes,0,23,363,Sunday
38,1604,07-10-2025,Clothing,352,Yes,30,45,51,Saturday
18,1180,21-08-2025,Personal Care,1875,No,0,26,301,Tuesday
11,1991,06-10-2025,Clothing,792,Yes,20,44,102,Tuesday
11,1079,27-01-2025,Home,1590,No,0,32,185,Monday
18,1541,07-05-2025,Home,2059,Yes,10,29,127,Saturday
28,1668,10-03-2025,Personal Care,1414,No,0,10,422,Friday
14,1060,07-12-2025,Electronics,153,Yes,20,37,384,Wednesday
9,1060,05-01-2025,Personal Care,2233,Yes,0,11,140,Friday
8,1936,29-08-2025,Electronics,2571,Yes,20,11,33,Wednesday
40,1595,04-09-2025,Personal Care,599,No,0,15,230,Saturday
48,1161,14-08-2025,Personal Care,2260,No,0,8,127,Wednesday
43,1794,16-11-2025,Home,637,Yes,10,26,26,Thursday
7,1211,05-02-2025,Grocery,2137,No,0,32,160,Thursday
9,1180,25-12-2025,Personal Care,1639,No,0,38,255,Saturday
40,1638,01-11-2025,Personal Care,708,No,0,5,329,Tuesday
37,1978,22-09-2025,Clothing,567,Yes,20,24,410,Saturday
38,1280,29-12-2025,Electronics,894,No,0,22,228,Wednesday
47,1603,11-04-2025,Grocery,474,No,0,21,243,Friday
11,1182,12-09-2025,Clothing,2745,Yes,10,18,90,Sunday
43,1886,18-02-2025,Clothing,633,Yes,15,9,22,Tuesday
37,1650,05-04-2025,Grocery,626,No,0,31,204,Friday
41,1749,23-05-2025,Electronics,1626,No,0,42,337,Saturday
27,1916,28-10-2025,Personal Care,160,No,0,50,137,Sunday
2,1658,16-09-2025,Personal Care,2496,No,0,45,335,Sunday
37,1712,18-07-2025,Electronics,1089,Yes,0,26,61,Thursday
44,1635,18-08-2025,Clothing,717,No,0,33,74,Saturday
46,1676,19-01-2025,Grocery,1559,Yes,10,9,410,Friday
13,1798,09-07-2025,Personal Care,674,Yes,5,19,368,Thursday
36,1084,20-08-2025,Personal Care,695,Yes,20,54,380,Sunday
14,1357,29-04-2025,Personal Care,787,No,0,27,387,Friday
17,1644,09-04-2025,Electronics,271,Yes,30,26,215,Sunday
19,1265,26-07-2025,Clothing,1820,No,0,30,145,Sunday
38,1052,04-07-2025,Clothing,2968,No,0,13,79,Monday
47,1848,30-11-2025,Personal Care,2728,Yes,15,11,164,Friday
30,1636,03-11-2025,Grocery,1354,Yes,30,56,266,Sunday
32,1031,04-08-2025,Personal Care,2770,No,0,5,269,Monday
13,1357,19-10-2025,Clothing,2833,No,0,38,158,Tuesday
12,1229,27-06-2025,Clothing,840,Yes,15,38,85,Monday
40,1906,22-02-2025,Home,1315,Yes,15,13,282,Tuesday
7,1620,16-11-2025,Personal Care,2854,No,0,31,365,Wednesday
18,1032,28-11-2025,Clothing,345,Yes,30,35,482,Friday
16,1817,30-04-2025,Clothing,2953,No,0,24,53,Saturday
44,1270,25-02-2025,Home,2090,Yes,30,33,240,Wednesday
28,1324,18-08-2025,Personal Care,1937,Yes,30,44,322,Sunday
10,1600,15-08-2025,Clothing,2326,Yes,5,18,95,Thursday
29,1586,04-04-2025,Home,1634,No,0,17,446,Monday
11,1416,25-09-2025,Grocery,931,No,0,6,235,Friday
16,1064,19-11-2025,Grocery,1542,No,0,13,375,Thursday
32,1152,11-07-2025,Home,2686,No,0,17,328,Tuesday
28,1971,26-04-2025,Electronics,585,No,0,10,274,Friday
29,1072,10-10-2025,Home,1691,No,0,38,89,Sunday
1,1064,21-07-2025,Clothing,2823,Yes,10,36,131,Wednesday
29,1443,04-09-2025,Clothing,978,No,0,18,383,Saturday
23,1612,15-04-2025,Personal Care,1697,Yes,30,35,236,Friday
10,1664,29-11-2025,Personal Care,2132,No,0,21,157,Sunday
41,1436,07-10-2025,Clothing,1023,Yes,30,27,318,Saturday
6,1113,27-09-2025,Grocery,2106,No,0,37,82,Thursday
21,1965,24-11-2025,Grocery,2009,Yes,20,19,267,Sunday
8,1363,03-09-2025,Electronics,1916,No,0,19,231,Sunday
38,1400,11-08-2025,Clothing,758,Yes,15,16,152,Wednesday
21,1692,02-11-2025,Electronics,564,No,0,10,135,Tuesday
40,1789,01-03-2025,Clothing,61,No,0,36,219,Sunday
6,1567,30-05-2025,Clothing,1484,Yes,15,23,480,Thursday
1,1658,24-09-2025,Clothing,2539,Yes,10,39,240,Saturday
45,1259,22-03-2025,Grocery,1818,No,0,29,292,Thursday
8,1975,05-05-2025,Home,1811,No,0,25,333,Monday
40,1287,14-11-2025,Personal Care,1319,Yes,15,28,356,Wednesday
37,1085,20-10-2025,Grocery,579,No,0,12,101,Tuesday
37,1254,02-03-2025,Home,1123,Yes,15,25,310,Thursday
2,1312,15-12-2025,Electronics,523,Yes,30,31,45,Monday
22,1148,07-06-2025,Home,2731,Yes,10,10,386,Thursday
15,1158,13-09-2025,Clothing,936,No,0,30,342,Thursday
16,1121,12-10-2025,Personal Care,2180,Yes,15,24,419,Tuesday
15,1200,22-05-2025,Electronics,1191,No,0,27,206,Monday
41,1359,23-11-2025,Personal Care,2354,No,0,7,296,Thursday
24,1562,08-04-2025,Home,2144,No,0,18,325,Sunday
5,1528,26-12-2025,Home,900,Yes,20,27,78,Friday
14,1566,08-03-2025,Clothing,2202,Yes,5,26,89,Sunday
32,1323,03-05-2025,Grocery,2322,Yes,0,35,262,Sunday
3,1840,10-08-2025,Personal Care,2050,Yes,20,41,110,Tuesday
27,1103,20-08-2025,Personal Care,1847,Yes,10,45,378,Saturday
38,1272,17-10-2025,Electronics,1061,Yes,5,22,473,Monday
23,1072,07-07-2025,Electronics,402,Yes,0,39,493,Sunday
5,1949,28-07-2025,Clothing,920,No,0,6,117,Thursday
43,1557,14-03-2025,Clothing,1866,Yes,5,39,489,Wednesday
21,1524,22-08-2025,Clothing,2757,Yes,30,24,173,Tuesday
26,1258,11-06-2025,Home,2220,Yes,5,41,131,Thursday
34,1959,30-01-2025,Personal Care,2984,Yes,10,42,221,Sunday
15,1407,04-06-2025,Personal Care,969,Yes,20,29,56,Sunday
40,1756,17-10-2025,Clothing,1595,No,0,38,454,Monday
15,1650,01-10-2025,Electronics,930,Yes,15,37,280,Friday
47,1306,03-08-2025,Personal Care,213,Yes,10,30,35,Tuesday
47,1946,24-03-2025,Grocery,2915,No,0,29,174,Friday
22,1413,01-07-2025,Electronics,1062,No,0,16,388,Tuesday
14,1324,24-05-2025,Personal Care,399,Yes,10,23,432,Wednesday
2,1856,05-02-2025,Clothing,2536,Yes,30,28,278,Sunday
3,1833,07-11-2025,Electronics,1052,Yes,0,33,416,Monday
29,1876,25-08-2025,Grocery,2449,Yes,30,21,334,Thursday
27,1758,09-11-2025,Clothing,349,No,0,9,233,Thursday
6,1832,15-01-2025,Grocery,1658,Yes,5,7,427,Wednesday
33,1135,17-09-2025,Electronics,1454,No,0,20,69,Thursday
21,1257,08-10-2025,Personal Care,657,No,0,31,96,Saturday
11,1469,25-04-2025,Clothing,1461,No,0,46,454,Sunday
19,1766,28-12-2025,Grocery,1715,No,0,17,93,Wednesday
8,1129,07-09-2025,Personal Care,877,Yes,5,29,81,Sunday
28,1399,11-09-2025,Home,1940,Yes,5,26,492,Sunday
23,1368,04-11-2025,Personal Care,2145,Yes,30,18,30,Saturday
17,1894,26-08-2025,Personal Care,1038,No,0,13,317,Tuesday
46,1732,21-04-2025,Grocery,335,No,0,10,285,Tuesday
1,1275,21-07-2025,Clothing,1238,Yes,20,26,430,Thursday
9,1001,24-11-2025,Home,226,No,0,28,384,Sunday
40,1515,20-10-2025,Home,1805,Yes,0,17,69,Friday
37,1052,20-12-2025,Personal Care,2882,No,0,28,124,Thursday
13,1886,11-11-2025,Clothing,727,Yes,15,40,144,Saturday
29,1134,18-05-2025,Electronics,1160,Yes,10,32,493,Wednesday
